cleaned_text	lemm_text
Потому что люди привели меня туда, где я сейчас.	человек приводить туда
Такие люди, как Диана Гоулд.	человек диана гоулда
Как мой муж	муж
и мой первый партнер - Гордон Кларк.	первый партнер гордон кларк
Такие люди, как мой последний и лучший партнер - Кэмерон Хоу.	человек последний хороший партнер кэмерон хоу
Что же касается остальных из вас,	касаться остальной
я надеюсь, что сегодняшний вечер положит начало чему-то такому,	надеяться сегодняшний вечер полагать начало что-то
что даже при встрече лицом к лицу	встреча лицо лицо
на полях сражений между корпорациями	поле сражение корпорация
даст вам знать, что я болею за вас.	давать знать болеть
Я не могу не делать этого.	мочь делать это
Потому что я партнер по работе,	партнер работа
и мать, и сестра - по духу.	мать сестра дух
И я…	…
так горжусь, что иду по этому пути вместе с вами.	гордиться идти путь вместе
О, Боже!	боже
Нет, это хорошо.	это
Теперь все знают, что ты и есть та самая ненормальная.	знать самый ненормальный
О, хорошо.	
Что ж, рада, что и от меня была польза.	рад польза
Так…	…
Насчет поработать вместе.	насчет поработать вместе
Извини.	извинять
Это была ужасная идея.	это ужасный идея
Мне не стоило даже заикаться об этом.	стоить заикаться это
Ты не представляешь, как для меня важно,	представлять важный
что ты об этом спросила.	это спрашивать
Думаю, в каком-то смысле	думать какой-то смысл
я, возможно, годами хотела это услышать.	возможно год хотеть это услышать
Я серьезно.	серьезно
Знаю.	знать
Конечно, это самый верный способ	это самый верный способ
похерить все, что у нас сейчас есть.	похерить
А что у нас есть сейчас?	
Дружба.	дружба
Может, попробуем пока в этом духе.	попробовать пока дух
Твое падение в этот бассейн -	твой падение бассейн
наверное, самое смешное,	наверное самый смешной
что я видела в жизни.	видеть жизнь
Эй, а где Кевин?	эй кевин
Я его бросила.	бросать
О, это… Мне жа… Ты в порядке?	это … жа … порядок
Да.	
Знаешь, иногда мне кажется, возможно…	знать казаться возможно …
Что Хейли лесбиянка?	хейль лесбиянка
- Ага. - Да уж.	ага
О, эти девочки, они просто… удивительны.	девочка просто … удивительный
Эй, а что стало со старым зданием Mutiny?	эй становиться старый здание mutiny
Я про то, что мне не верится,	вериться
что они потратили кучу денег на внутреннюю отделку	потратить куча деньги внутренний отделка
и даже не сменили дурацкий замок.	сменить дурацкий замок
- Ух ты, ковер. - Да уж.	ух ковер
Только посмотри на это стекло.	посмотреть это стекло
Да, это и был Comet.	это comet
Ладно, значит, Гордон был в твоем офисе.	ладно значит гордон твой офис
Да, конечно.	
А Джо - в моем.	джо
Гордон переподключил Интернет,	гордон переподключать интернет
и провел провода через потолок,	проводить провод потолок
что было просто гениально.	просто гениально
Что?	
Помнишь, как Лев и Йо-Йо	помнить лев йо йо
взяли аквариум с морскими креветками	взять аквариум морской креветка
- и передвинули его к холодильнику? - О, да.	передвигать холодильник
И Карл зацепил его,	карл зацеплять
когда полез за сырными крекерами,	полезть сырный крекер
и разлил все содержимое на себя.	разливать весь содержимое
Да, он жутко испачкал брюки.	жутко испачкать брюки
Да, он испачкал брюки и ему пришлось снять их	испачкать брюки приходиться снимать
и на нем было… что это было?	… это
На нем была такая штука. Как бандаж.	штука бандаж
Нет-нет, это были плавки-бикини.	это плавки бикини
О, боже мой. Они были в обтяжку.	боже обтяжка
Он сидел, вроде, вот здесь?	сидеть вроде
Нет, Карл сидел вон там, рядом с Чудо-мальчиком.	карл сидеть вон рядом чудо мальчик
Эй, а что стало с Аннабель?	эй становиться аннабель
С манекеном?	манекен
Да.	
Э-эмм..	э эмма ..
Ну…	…
Боди обдолбался грибами	боди обдолбаться гриб
и принес ее в жертву на крыше	приносить жертва крыша
во время лунного затмения.	время лунный затмение
Ох уж эти парни!	ох парень
Ты же знаешь, что у Боди уже четверо детей?	знать боди четверо ребенок
Да иди ты!	идти
Точно.	точно
И, э-э.. а, Чудо-мальчик преподает в Нью-Йоркском университете,	э э .. чудо мальчик преподавать нью-йоркский университет
но он преподает что-то такое, типа, видео-арт.	преподавать что-то тип видео арт
О, классно.	классно
А что насчет Карла?	насчет карла
Порно.	порно
О, конечно, все из-за усов.	из-за ус
Нет, он...	...
он держит платный сайт.	держать платный сайт
У него огромный дом в Аркадии или где-то там.	огромный дом аркадий где-то
Ясно.	ясно
Чем бы мы занялись?	заниматься
Если бы снова взялись за это?	снова взяться это
У меня кончились идеи.	кончаться идея
Ладно, и как бы мы управлялись с этим?	ладно управляться это
Что ж...	...
мы бы назвались…	назваться …
Не знаю.	знать
“Феникс”.	“ феникс ”
О, мне нравится.	нравиться
Равноправное партнерство.	равноправный партнерство
Со-основатели.	основатель
Равноправное - значит, во всем.	равноправный значит
И мы бы двигались на этот раз в своем собственном темпе.	двигаться свой собственный темп
Типа, наслаждаясь процессом.	тип наслаждаться процесс
Что если бы мы два года потратили чисто на исследования и разработку опытных образцов?	год потратить чисто исследование разработка опытный образец
Просто сосредоточились на креативных идеях.	просто сосредотачиваться креативный идея
Да.	
Помнишь нашу первую неделю в “Фениксе”?	помнить наш первый неделя  “ феникс ”
Только ты, я и еще один парень, нанятый	парень нанимать
сразу после выпуска из Калифорнийского политехнического.	сразу выпуск калифорнийский политехнический
Я помню первые полученные нами инвестиции.	помнить первый получать инвестиция
А потом мы вышли на рынок.	выходить рынок
Точно.	точно
И нам пришлось принимать трудные решения,	приходиться принимать трудный решение
возможно, о партнерстве с более крупной компанией,	возможно партнерство крупный компания
и нам пришлось пожертвовать кое-какой культурой.	приходиться пожертвовать кое-какой культура
Да, но какое-то время это работало.	какой-то время это работать
Но постепенно нам пришлось кого-то отпустить,	постепенно приходиться кто-то отпускать
поставить что-то на поток.	поставлять что-то поток
И все же почва продолжала уходить у нас из-под ног.	почва продолжать уходить из-под нога
Мы стали спорить о направлении развития компании.	становиться спорить направление развитие компания
Я придерживалась стратегии безопасности с целью удержаться на плаву.	придерживаться стратегия безопасность цель удерживаться плав
А я уперлась рогом.	упираться рог
Мы ссорились из-за этого.	ссориться из-за это
Но на этот раз это нас не погубило.	это погубить
Нет.	
И все же, мы зашли в тупик.	весь зайти тупик
И тогда, вскоре,	вскоре
для нас нашлось решение.	находиться решение
И мы ушли оттуда друзьями.	уходить оттуда друг
Было приятно работать с тобой в “Фениксе”.	приятно работать  “ феникс ”
Я наслаждалась каждой минутой работы.	наслаждаться каждый минута работа
Восемь, семь, шесть, пять,	восемь семь шесть пять
четыре, три, два, один.	четыре
И как у нас дела?	дело
Закрой глаза.	закрывать глаз
Ничего не кажется странным?	ничто казаться странный
Потому что так и есть.	
Чувствовать себя не в своей тарелке -	чувствовать свой тарелка
это и значит понимать, что ты все еще жив.	это значить понимать весь живой
Хорошо, а теперь, вспомни, когда ты в последний раз ел?	вспомнить последний
Потому что все, что нужно человеку - еда, вода и отдых.	нужно человек еда вода отдых
Нужно напоминать себе,	нужно напоминать
что ты - просто семьдесят кило желе	просто семьдесят кило желе
посреди очень большой Вселенной.	посреди очень большой вселенная
И что бы ни угнетало тебя сейчас,	угнетать
просто знай - это пройдет.	просто знать это пройти
Любая проблема сейчас кажется огромной,	любой проблема казаться огромный
но, Гордон, ты же все понимаешь.	гордон понимать
Так что…. сосредоточься на том, чтобы просто быть.	…. сосредоточиваться просто
И постарайся отрываться от своего компьютера	постараться отрываться свой компьютер
хоть иногда.	
Я хочу попытаться видеться с тобой почаще,	хотеть попытаться видеться часто
но я буду проезжать Талахасси	проезжать талахасси
в ближайшие пару недель, так что...	близкий пара неделя ...
Знаешь, я подумала, что могла бы заглянуть к тебе.	знать подумать мочь заглядывать
Да.	
Ладно, хорошо, увидимся тогда.	ладно увидеться
Да, обязательно, мам.	обязательно мама
Хорошо.	
- Ты застала ее? - Да.	заставать
- Хорошо. - Да.	
Что, выдалась нелегкая неделя?	выдаваться нелегкий неделя
Да, вроде того.	вроде
У нас 3-D компания выставляется на COMDEX,	3 d компания выставляться comdex
так что, ты же понимаешь, это COMDEX.	понимать это comdex
Да.	
О, COMDEX.	comdex
Хорошо, ладно, давай уже сделаем это.	ладно давать сделать это
То, что ты пыталась сделать 24 часа назад.	пытаться сделать 24 час назад
Я рада, что меня задержали.	рад задерживать
Да, я тоже.	
Эй, завтрак с меня.	эй завтрак
О, нет-нет. Дай сюда.	давать сюда
Нет-нет-нет. Давай пополам.	давать пополам
Ты безработная. Побереги деньги.	безработный поберечь деньги
Справедливо.	справедливо
Встретимся на улице.	встречаться улица
Спасибо.	спасибо
Кэмерон.	кэмерон
Что?	
У меня есть идея.	идея
<i>Джо МакМиллан Гуманитарные науки</i>	i джо макмиллан гуманитарный наука </ i
Позвольте начать с вопроса.	позволять начинать вопрос
