cleaned_text	lemm_text
Террорист чертов. Ничем его не испугаешь.	террорист чертовый ничто испугать
Я ошибся в своих рассчетах.	я ошибиться свой рассчёт
Делайте так, что бы точки были вокруг него.	делать так точка вокруг он
Это игра на выносливость. Много призов можно выиграть.	это игра выносливость много приз выиграть
Я скоро вернусь.	я скоро вернуться
Если ваш огонек погаснет, вы проиграли.	если ваш огонёк погаснуть проиграть
Что вы делаете? - Мы играем в интересную игру.	что делать мы играть интересный игра
Уже поздно. Быстро спать!	уже поздно быстро спать
Выключи свет!	выключить свет
Это мой заказ. Иди отсюда.	это заказ идти отсюда
Ты не смог выполнить заказ. Теперь он мой.	ты смочь выполнить заказ теперь мой
Ты не слышал что я сказал?	ты слышать сказать
Что такое?	что такой
Если ты пошлешь кого-то еще, чтобы убить судью,	если послать коготь ещё убить судья
Ты его больше живым не увидишь.	ты живой увидеть
Ты сам его не убиваешь, и нам не даешь. В чем дело?	ты убивать мы давать в дело
Ты забыл, что мы получили кучу денег за эту работу?	ты забыть получить куча деньга работа
Я не забыл. - Значит теперь ты отдельно от нас?	я забыть значит отдельно мы
Ты не смог убить его, значит отойди в сторону, мы сделаем все сами.	ты смочь убить он значит отойти сторона сделать сам
Я не позволю вам убить его.	я позволить убить он
Что ты несешь? Ты забыл, что он твой отец?	что нести ты забыть твой отец
Ты жив сейчас именно потому, что я это помню.	ты живой именно потому это помнить
Что ему я, если он убил своего родного отца!	что я убить свой родной отец
Что с ним разговаривать о сыновней любви!	что разговаривать сыновний любовь
Я не убил своего отца. И никому не позволю этого сделать.	я убить свой отец и никто позволить сделать
Об этом и говорю.	о говорить
Так значит он и есть твой отец?	так значит твой отец
Я говорю тебе в последний раз.	я говорить ты последний раз
Не лезь в это дело.	не лезть это дело
И я говорю тебе то же самое. Забудь об этом заказе.	и говорить ты самый забыть заказ
Так будет лучше для всех.	так весь
Теперь тебя не узнать, ты изменился.	теперь узнать измениться
Если мы не выполним заказ, нам всем несдобровать.	если выполнимый заказ мы весь несдобровать
Такая уж работа у нас. - Я знаю.	такой работа мы я знать
Я знаю эту работу не хуже тебя.	я знать работа худой ты
Так значит теперь ты нашел своего отца, и мой может умереть?	так значит найти свой отец умереть
Что вы смотрите? - Убейте его!	что смотреть убить он
Стреляй!	стрелять
Будет мне наказание за то, что вырастил тебя.	быть наказание то вырастить ты
Выбираешь между тем кто родил тебя, и тем, кто вырастил?	выбирать родить ты тем вырастить
Нет, я выбираю между хорошим человеком и плохим.	нет выбирать хороший человек плохой
Так значит твой отец - хороший человек.	так значит твой отец хороший человек
И ты тоже хороший. Но я плохой.	и хороший но плохой
Очень плохой человек.	очень плохой человек
Помни об этом.	помнить это
Стой и слушай!	стоять слушай
Я убью и тебя и судью в течение двух дней.	я убить судья течение два день
И не зваться мне Ибрагимом Раутером, если я этого не исполню.	и зваться ибрагим раутер исполнить
Собираешься сменить имя?	собираться сменить имя
Это будет нетрудно.	это нетрудно
Не сердись на меня.	не сердиться я
Они не хотели меня слушать.	они хотеть слушать
Мы приехали сюда на праздники. Не надо думать о грустном.	мы приехать сюда праздник не думать грустный
Твоя мать умерла в твой день рождения,	твой мать умереть твой день рождение
Но сколько же лет ты собираешься оплакивать ее?	но сколько год собираться оплакивать она
Как мы можем радоваться, если ты грустишь?	как мочь радоваться грустить
Идем, мы приготовили тебе торт.	идти приготовить ты торт
Просыпайся! Я принесла тебе чаю.	просыпаться я принести ты чай
Как всегда. Мадаван!	как всегда мадаван
Кто нибудь видел Мадавана?	кто видеть мадаван
Ответ обычный - мы не знаем.	ответ обычный знать
Тара, ешь. - Не могу, очень много уроков.	тара есть не мочь очень урок
А зачем ты его ищешь?	а искать
Лучше узнай почему плачет твоя дочь.	хороший узнать почему плакать твой дочь
Он позаботится о ней. - Осторожно!	он позаботиться она осторожно
Оставьте немного вады Мадавану, он обожает их.	оставить немного вад мадаван обожать они
Он уже поел. - Поел? Когда?	он поесть поесть когда
Он рано позавтракал и убежал.	он рано позавтракать убежать
Куда? - Видимо что-то важное.	куда видимо чтоть важный
Важное?	важный
Какой? Верхний или нижний? - Верхний.	какой верхний нижний верхний
Его отец пришел, разбегайтесь!	он отец прийти разбегаться
Как ты смеешь шляться по улицам и играть в камушки?	как сметь шляться улица играть камушек
Еще и на деньги?	ещё деньга
Меня бей!	я бить
Ты не знаешь что он натворил!	ты знаешь натворить
Он играл на деньги... - Я знаю.	он играть деньга я знать
Я сама его туда отправила.	я сам туда отправить
А что такого?	а такой
Пусть знает какова жизнь за пределами этого дома.	пусть знать каков жизнь предел дом
Нет ничего страшного в этой игре.	нет страшный игра
Она учит меткости и целеустремленности.	она учить меткость целеустремлённость
Покажись!	показаться
Посмотри как ты его избил! Человек ты или кто?	посмотреть избить человек кто
А еще зовешься судьей!	а зваться судья
Каждый день видишь перед собой преступников.	каждый день видеть себя преступник
Уже и собственного сына готов в тюрьму упечь!	уже собственный сын готовый тюрьма упечь
Идем отсюда!	идти отсюда
Не знает как обращаться с детьми!	не знать обращаться ребёнок
Может быть ты и судья, но послушай что я тебе скажу.	мочь судья послушать ты сказать
Каждый ребенок рождается чистым, непорочным.	каждый ребёнок рождаться чистый непорочный
И повернут они на хорошую или плохую дорогу,	и повернуть хороший плохой дорога
Зависит от того, как мы их воспитываем.	зависеть тот воспитывать
Понял?	понять
Ты всегда очень занят своей работой.	ты очень занятый свой работа
Постарайся уделить ему хотя бы пару дней в месяц.	постараться уделить хотя пара день месяц
Увидишь как это изменит вас обоих. Пошли!	увидеть это изменить оба послать
Не плачь! Послушай меня.	не плакать послушать я
Нам всем очень жаль.	мы весь очень жаль
Почему ты плачешь, Маха?	почему плакать мах
Он больше не сможет ходить в школу.	он смочь ходить школа
Его отца арестовали за соучастие террористам.	он отец арестовать соучастие террорист
Завтра будет суд.	завтра суд
Приговорят либо к смерти, либо к пожизненному заключению.	приговорить либо смерть либо пожизненный заключение
Поэтому его матери приходится уехать отсюда вместе с ним.	поэтому матерь приходиться уехать отсюда вместе он
Ты плачешь потому что будешь скучать за нами?	ты плакать быть скучать мы
Мой отец хороший человек.	мой отец хороший человек
Как я буду жить без него?	как быть жить он
Он любит меня.	он любить я
Твой отец точно невиновен?	твой отец точно невиновный
Точно.	точно
Тогда не плачь!	тогда плакать
У меня нет матери. Пусть хоть твоя будет счастлива.	у матерь пусть твой счастливый
Не беспокойся, я все устрою. Твой отец будет освобожден.	не беспокоиться устроить твой отец освободить
Мама, это несправедливо!	мама это несправедливый
Мне 6 лет, и я ем сама.	я 6 год есть сам
А ему уже 10, и ты кормишь его с рук!	а 10 кормить рука
Он ест только из моих рук. Так он привык.	он есть мой рука так привыкнуть
Так ты моя мама или его? - Обоих.	так мама он оба
Бабушка, объясни!	бабушка объяснить
У тебя есть мама, а у него нет.	у мама нет
И его отец не слишком щедр на любовь.	и отец слишком щедрый любовь
Так? Ты каждый день это повторяешь.	так ты каждый день это повторять
Ешь!	есть
Уже пол восьмого.	уже половина восемь
Вы в школу опоздаете. Ешьте скорее.	вы школа опоздать есть скорее
Почему самбар такой соленый? Ты что, не умеешь готовить?	почему самбар солёный ты что уметь готовить
Все его ели, и никто не жаловался.	весь есть никто жаловаться
Значит я вру? - Да.	значит врать да
Я попробовал, и он соленый.	я попробовать солёный
Я его солила, зачем ты ругаешь слугу?	я солить ругать слуга
Что ты за судья?	что судья
Чего ты добиваешься? - Скажу.	что добиваться сказать
Люди погибли от взрыва, кто-то виноват в этом.	человек погибнуть взрыв ктоть виноватый это
Вы арестовали невиновного человека, и приговорите его.	вы арестовать невиновный человек приговорить он
Это по твоему справедливо?	это твой справедливо
О чем ты говоришь? - Чиннасами.	о говорить чиннас
Тот самый, которого ты сегодня собираешься приговорить.	тот самый который сегодня собираться приговорить
Его сын учится в одном классе с ним.	он сын учиться один класс он
Мальчик все время плачет.	мальчик время плакать
В этой школе учатся дети образованных людей,	в школа учиться ребёнок образовать человек
А ты дружишь с сыном Чиннасами, производителя бомб?	а дружить сын чиннас производитель бомба
Перестань! Не бей его! У ребенка нет матери!	перестать не бить он у ребёнок матерь
Ты, от горшка два вершка, будешь учить меня	ты горшок вершок быть учить
...как делать мою работу? Я вел расследование	как делать мой работа я вести расследование
В течени двух месяцев. Ты знаешь лучше меня кто виноват?	в течень два месяц ты знаешь виноватый
Как ты четверть закончил?	как четверть закончить
Я его спросил! - Пятым в классе.	я спросить пять класс
Значит в классе четверо человек умнее тебя.	значит класс четверо человек умный ты
Вот с ними и дружи. А не то получишь у меня!	вот они дружить а получить я
Вон с дороги!	вон дорога
Скажи Ану что я поехал в суд.	сказать ана поехать суд
Я отвечу. - Ничего, я сам.	я ответить ничто сам
Папа, спаси меня!	папа спасти я
Кто-то похитил меня. - Что ты говоришь?	ктоть похитить я что говорить
Ты же в школу пошел!	ты школа пойти
По дороге в школу... Не бейте меня!	по дорога школа не бейт я
Пожалуйста, не надо!	пожалуйста надо
Я не в полицию звоню, а моему отцу.	я полиция звонить мой отец
Где ты, сынок?	где ты сынок
Эй, судья! - Кто говорит?	эй судья кто говорить
Любишь ли ты своего сына?	любить свой сын
Люблю больше жизни. Он мой единственный сын.	любить жизнь он единственный сын
Если хочешь увидить его живым,	если хотеть увидить живой
Освободи Чиннасами.	освободить чиннас
Как только его выпустят, мы отпустим твоего сына.	как выпустить отпустить твой сын
Ясно? - Да, я все сделаю.	ясно да сделать
Мой сын важнее всего для меня.	мой сын важный я
Ну ты актер! - Тебе в кино надо сниматься.	ну актёр ты кино сниматься
Хорошая идея.	хороший идея
Полиция. Бежим!	полиция бежать
Детская Исправительная Колония. Мадураи.	детский исправительный колония мадурая
Мадаван, твоя тетя приехала.	мадаван твой тётя приехать
Тебя отпускают только на день.	ты отпускать день
Полицейский будет с вами все время.	полицейский вы время
Иди, и возвращайся завтра.	идти возвращаться завтра
Это заверните. - Это 25 рупий.	это завернуть это 25 рупия
У меня есть деньги.	у деньга
Можем мы остановиться в доме Махи?	мочь остановиться дом мах
Конечно!	конечно
Твой сын идет, а с ним женщина и полицейский.	твой сын идти женщина полицейский
Быстро все убирайте!	быстро убирать
Зачем они полицию привели?	зачем полиция привести
Быстро! Закрывайте занавеску.	быстро закрывать занавеска
Мама, смотри кто приехал.	мама смотреть приехать
Добро пожаловать, сынок!	добро пожаловать сынок
Ты из-за нас попал в колонию. Да хранит тебя господь.	ты изз попасть колония да хранить господь
Я бы сделал то же самое для своей собственной матери.	я сделать самый свой собственный матерь
Не переживайте, меня скоро отпустят.	не переживать скоро отпустить
Тебя то скоро, а вот моего отца только через 14 лет.	ты скоро мой отец 14 год
Мама очень переживает.	мама очень переживать
Это ничего. Проходи, садись.	это ничто проходить садиться
Как отец? - Все хорошо.	как отец весь хорошо
Ну мне пора. Меня тетя ждет.	ну пора я тётя ждать
Погоди, я хочу благословить тебя перед объездом.	погодить хотеть благословить объезд
Но я тороплюсь.	но торопиться
Это на счастье.	это счастие
Я быстро.	я быстро
Разве ты не угостишь меня чем нибудь?	разве угостить нибыть
Я думал ты не захочешь есть в моем доме.	я думать захотеть мыть дом
Есть хотя бы попить что-нибудь? - Есть.	есть хотя попить чтонибыть есть
Ну давай.	ну давать
Должно взорваться как только откроют коробку.	должный взорваться открыть коробка
Ясно? - Не волнуйся	ясно не волноваться
Так и будет.	так быть
Пока.	пока
Увидимся через 6 месяцев.	увидеться 6 месяц
Кого первым надо угостить? Он приехал специально к тебе.	кто один угостить он приехать специально ты
Идемте за стол!	идти стол
Это Маха. - Что случилось?	это мах что случиться
Что ты делаешь?	что делать
Это не мое, это папино. - Где он?	это мой это папин где он
На балконе! - А ты охраняешь?	на балкон а охранять
Иди открывай свои подарки.	идти открывать свой подарок
Я открою подарок Мадавана первым.	я откроить подарок мадаван один
Хорошо. Эй, ты там куришь что ли?	хорошо эй курить ли
Я только что узнал.	я узнать
Не открывай коробку с подарком.	не открывать коробка подарок
Там бомба!	там бомба
Тетя!	тётя
Не открывай! Идем скорее!	не открывать идти скорее
Я не боюсь тебя! - А что же прячешься?	я бояться ты а прятаться
От твоего брата. - Вот я ему расскажу.	от твой брат вот рассказать
Она сказала, что хочет открыть подарок Мадавана первым.	она сказать хотеть открыть подарок мадаван один
А теперь бросила его.	а бросить он
Тетя, открой глаза! Посмотри на меня!	тётя открыть глаз посмотреть я
Моя мать покинула меня, и ты тоже.	мой мать покинуть я тоже
Кто теперь позаботится обо мне?	кто позаботиться о я
Сейчас неподходящее время забирать мальчика.	сейчас неподходящий время забирать мальчик
Мы должны исполнить свой долг.	мы должный исполнить свой долг
Вчера она привезла вашего сына.	вчера привезти ваш сын
Кто мог подумать что такое случиться?	кто мочь подумать такой случиться
Мы приехали, чтобы забрать его обратно в колонию.	мы приехать забрать обратно колония
Столько всего нужно сделать,	столько нужно сделать
А вы хотите забрать его обратно?	а хотеть забрать обратно
Вам нужно заполнить множество бумаг.	вы нужно заполнить множество бумага
И не только это... Держи его!	и это держать он
Я застрелю любого, кто приблизится.	я застрелить любой приблизиться
Не подходите!	не подходить
Убийца!	убийца
Твоя мать умерла рожая тебя.	твой мать умереть рожать ты
Теперь ты и сестру мою убил.	теперь сестра мой убить
Стреляй!	стрелять
Убей и меня тоже!	убить тоже
Что вы стоите? Хватайте его!	что стоять хватать он
Не подходите! Я буду стрелять!	не подходить я быть стрелять
Кто там кидает камни?	кто кидать камень
КАЛЬКУТТА.	калькутта
Отец, я не хотел стрелять в тебя!	отец хотеть стрелять ты
Отец!	отец
Ты приехал из самого Тамилнаду чтобы спасти меня!	ты приехать самый тамилнад спасти я
Вы были похожи на моего отца. Поэтому я спас вас.	вы похожий мой отец поэтому спасти вы
С этой минуты я буду твоим отцом, Адаван.	с минута быть твой отец адаван
Меня зовут Мадаван.	я звать мадаван
Это было раньше. Теперь твое имя Адаван.	это ранний теперь твой имя адаван
Увидишь, это имя принесет тебе удачу.	увидеть это имя принести ты удача
Как ты могла, бесстыжая?	как мочь бесстыжий
Прости бабушка! Я в такой расстераности!	простить бабушка я расстераность
Помоги мне!	помочь я
Кто еще знает об этом?	кто знать это
Больше никто. Я только тебе сказала.	большой никто я ты сказать
Теперь моя судьба в твоих руках.	теперь судьба твой рука
Через 2 дня родители Илаямана приезжают,	через 2 день родитель илаямана приезжать
...чтобы посмотреть на невесту.	чтобы посмотреть невеста
Что мы теперь им скажем?	что скажем
Какой срок? - Уже три месяца.	какой срок уже месяц
За Илаямана замуж пойдешь?	за илаямана замуж пойти
Я сделала большую ошибку.	я сделать большой ошибка
Теперь пойду за кого угодно.	теперь пойти кто угодный
А Илаяман согласиться?	а илаяман согласиться
Он вырос заграницей. Там такие вещи сплошь и рядом.	он вырасти заграницей там такой вещий сплошь ряд
Он согласиться на все.	он согласиться весь
Нет, он не согласится!	нет согласиться
Вы думаете, я идиот, чтобы жениться на такой как она?	вы думать идиот жениться она
Что ты о себе воображаешь?	что воображать
Она будет гулять с кем попало, а я на ней женись?	она гулять кто попасть жениться
Да ты молиться на нее должен. И на ребенка, которого она родит.	да молиться должный и ребёнок который родить
Какой упадок нравов! Я уезжаю домой!	какой упадок нрав я уезжать домой
Погоди! Ты ведь так хотел жениться! Что же теперь?	погодить ты хотеть жениться что теперь
Я не могу быть отцом чужого ребенка!	я мочь отец чужое ребёнок
Главное, чтобы он учился на одни пятерки!	главный учиться один пятёрка
Да вы все с ума сошли!	да ум сойти
Спасибо бабушка!	спасибо бабушка
Чья же это была прекрасная идея избавиться от Илаямана?	чей это прекрасный идея избавиться илаямана
Я так и знал.	я знать
Мадавану бы не пришла в голову такая пошлая идея.	мадаван пришлый голова такой пошлый идея
Тара, а за кого же ты теперь замуж пойдешь?	тара кто замуж пойти
Мадаван! - Иду!	мадаван идти
<i>Моя любовь, я замерзаю без тебя!</i>	iмыть любовь замерзать тебяi
<i>Отогреваюсь, лишь когда ты рядом.</i>	iотогреваться лишь рядомi
<i>Я слышу звонкий смех повсюду твой.</i>	iя слышать звонкий смех повсюду твойi
<i>Он чудится мне в звоне телефонном.</i>	iон чудиться звон телефонномi
<i>Я был стрелой Амура поражен .</i>	iя стрела амур поразить i
<i>Теперь лишь чувства мной повелевают.</i>	iтеперь лишь чувство я повелеваютi
<i>И только ты спасти меня способна.</i>	iи спасти способнаi
<i>Позволь уснуть мне на твоих коленях.</i>	iпозволить уснуть твой коленяхi
<i>Своей улыбкой ты сразила меня.</i>	iсвоя улыбка сразить меняi
<i>На теле моем капли росы - для тебя.</i>	iна тело мыть капля роса тебяi
<i>Не уходи, побудь со мной только миг.</i>	iне уходить побыть я мигi
<i>Во сне одетой приходи в лунный свет.</i>	iво сон одетый приходить лунный светi
<i>Хочу запомнить этот вкус, этот цвет.</i>	iхотеть запомнить вкус цветi
<i>Неповторимый твой вкус.</i>	iнеповторимый твой вкусi
<i>Дорогая, в нем сладость меда и соль морей.</i>	iдорогой немой сладость мёд соль морейi
<i>Ты - как мечта и сон. Отныне, будь моей!</i>	iты мечта сон отныне быть моейi
<i>Страдаю я, не смея прикоснуться.</i>	iстрадать я сметь прикоснутьсяi
<i>От голода, что лишь в душе моей.</i>	iот голод лишь душа моейi
<i>И утолить лишь ты его способна.</i>	iи утолить лишь способнаi
<i>Глаза твои как стрелы.</i>	iглаз твой стрелыi
<i>От этих выстрелов нигде мне не укрыться.</i>	iот этот выстрел нигде укрытьсяi
<i>От тонкой талии твоей схожу с ума.</i>	iот тонкий талия твой сходить умаi
<i>Ты - ушко от иглы, я - нить твоя.</i>	iты ушко игла нить твояi
<i>Меня обожег своим прикосновеньем.</i>	iменить обожечь свой прикосновеньемi
<i>Я расцвела, как роза в летний день.</i>	iя расцвести роза летний деньi
<i>Ты мигом разбудил во мне влеченье.</i>	iты мигом разбудить влеченьеi
<i>Лишь силою своих волшебных рук.</i>	iлить сила свой волшебный рукi
<i>Ты приближаешься ко мне, и подгибаются колени.</i>	iты приближаться к я подгибаться колениi
<i> Сплетаются пальцы, и ты ищещь своими губами мои.</i>	i сплетаться палец ищещь свой губа моиi
<i>Флейта звучит в моей душе, и цветок покрывается росой.</i>	iфлейта звучать мой душа цветок покрываться росойi
<i>Сколько еще тайных мест на теле ты знаешь?</i>	iсколько тайный место тело знаешьi
<i>Твой наряд пробуждает мою фантазию.</i>	iтвой наряд пробуждать мой фантазиюi
<i>Ты как тигрица величава, и грациозна как олень.</i>	iты тигрица величавый грациозный оленьi
<i>Весь мир - продолжение твоей красоты.</i>	iвесь мир продолжение твой красотыi
<i>И окалдованный твоими поцелуями, Я будто бы на ложе из горячих углей.</i>	iи окалдовать твой поцелуй я ложа горячее углейi
Помнишь о чем мы договорились?	помнить договориться
Конечно помню. Моя жизнь зависит от этого.	конечно помнить мой жизнь зависеть это
Повтори.	повторить
Адаван схватил меня и моего двоюродного брата.	адаван схватить мой двоюродный брат
Я узнаю его если увижу.	я узнавать увидеть
Он связал меня.	он связать я
Угрожал моему брату пистолетом.	угрожать мой брат пистолет
Потом под видом меня вошел в дом судьи.	потом вид войти дом судья
Они спросят - зачем он это сделал?	они спросить это сделать
Я скажу - чтобы убить судью.	я сказать убить судья
Они спросят - подтвердишь ли ты это в суде?	они спросить подтвердить это суд
Я скажу - да, клянусь!	я сказать да клясться
Смотри не запутайся.	смотреть запутаться
Если что не так, тебе крышка.	если так ты крышка
Сейчас увидите мой талант!	сейчас увидеть талант
Ты научил меня всему что я знаю,	ты научить весь знать
...но сам похоже, забыл свои уроки.	но похоже забыть свой урок
Он ведь мелкий воришка.	он мелкий воришка
В Калькутту соскочил чтобы скрыться от полиции,	в калькутта соскочить скрыться полиция
А вы его в полицейский участок отвезли.	а полицейский участок отвезти
Разве ж пойдет мышь в кошкин дом?	разве пойти мышь кошкин дом
Он уже наверное до Поллачи добежал.	он наверное поллача добежать
Я прошу тебя снова, как близкого мне человека:	я просить снова близкий человек
Оставь это дело.	оставить это дело
Думаешь, если ты вернешь деньги, все станет на свои места?	думать вернуть деньга стать свой место
Плевать на деньги.	плевать деньга
Я дам тебе еще больше, если ты убьешь судью.	я дать ты большой убить судья
Ты хочешь разлучить Адавана с судьей, не так ли?	ты хотеть разлучить адаван судья ли
Не стоит посылать одного человека в полицейский участок.	не стоить посылать один человек полицейский участок
Идите туда все.	идти туда весь
Звоните в полицию. - Полицию?	звонить полиция полиция
Да.	да
Отправляейтесь туда всей группой. Расскажите им все.	отправляеться туда весь группа рассказать весь
Куда полиция отправится после этого?	куда полиция отправиться это
Они сами доставят вам Адавана. Вы можете убить его в тюрьме.	они сам доставить адаван вы мочь убить тюрьма
А я убью судью.	а убить судья
Завтра судья должен представить рапорт о расследовании.	завтра судья должный представить рапорт расследование
Мы не можем позволить ему сделать это.	мы мочь позволить сделать это
Невинные дети были похищены, изнасилованы, убиты.	невинный ребёнок похитить изнасиловать убитый
Их органы были нелегально изьяты	они орган нелегально изьят
...и проданы заграницу.	и продать заграницу
Люди виновные в этих преступлениях:	человек виновный этот преступление
Доктор Абдул Кулкарни, лидер преступной группы.	доктор абдул кулкарни лидер преступный группа
Все политики и доктора замешанные в этом деле,	весь политика доктор замешать дело
Заслуживают смертной казни.	заслуживать смертный казнь
Почему ты меня бьешь? Ты сам преступник!	почему бить ты преступник
Почему вы бьете его?	почему бить он
Вы знаете на кого он работает?	вы знаете кто работать
Почему вы бьете его?	почему бить он
Это не Мадаван, а Адаван.	это мадаван адаван
Что вы делаете?	что делать
Что здесь за шум?	что шум
Скажите чтобы перестали его бить!	сказать перестать бить
Что он сделал? - Перестаньте!	что сделать перестать
Почему вы бьете его?	почему бить он
Остановитесь! Вы что, не слышите меня?	остановиться вы что слышать я
За что вы его бьете? - Он не тот, за кого себя выдает.	за бить он тот кто выдавать
Нет, это он... - Он все еще говорит!	нет это он он говорить
Он не дает ему сказать!	он давать сказать
Смотри, что он с ним сделал!	смотреть сделать
Вы что, не понимаете кого бьете?	вы что понимать кто бить
Ведь он наш... - Я знаю.	ведь наш я знать
Поэтому я его и бью.	поэтому бить
Он профессиональный убийца, который пришел убить вашего сына.	он профессиональный убийца который прийти убить ваш сын
Он хотел убить меня? У вас есть доказательства?	он хотеть убить я у доказательство
Не верь ему! Послушай меня!	не верить он послушать я
Он наш... - Можете мне не верить!	он наш мочь верить
Я знаю что вы не поверите мне!	я знать поверить я
Говори.	говорить
Да, это правда.	да это правда
Он пришел чтобы убить судью.	он прийти убить судья
Вот это мой брат, Муруган.	вот это брат муругать
Адаван угрожал, что убьет его, если я скажу правду.	адаван угрожать убить он сказать правда
Поэтому мне пришлось врать.	поэтому прийтись врать
Я убежал, и пришел сюда.	я убежать прийти сюда
Мы хотели все сами рассказать,	мы хотеть сам рассказать
А тут и полиция появилась.	а полиция появиться
Ведь он никого не убил.	ведь никто убить
Зачем вы так избиваете его?	зачем избивать он
Достаточно.	достаточно
Расскажете остальное в суде.	рассказать остальной суд
Уведите их.	увести они
Вся их преступная группировка под арестом.	весь преступный группировка арест
Они во всем признались.	они весь признаться
Он глава этой группы, и наемный убийца.	он глава группа наёмный убийца
Кто заказал мое убийство?	кто заказать мой убийство
Ты можешь стать свидетелем в моем расследовании.	ты мочь стать свидетель мыть расследование
Говори. - Он не скажет.	говорить он сказать
Я знаю как добиться у него правды!	я знать добиться правда
Кто бы он ни был, перестаньте избивать его здесь!	кто быть перестать избивать здесь
Хватит! Действуйте по закону.	хватить действовать закон
Сэр, он может сбежать.	сэр сбежать
Скажи им, чтобы бросили оружие.	сказать имя бросить оружие
Не стреляйте!	не стрелять
Послушай меня!	послушать я
Адаван, не делай этого!	адаван делать это
Принеси компьютер и флэш-кард из его комнаты.	принести компьютер флэшкарда комната
Иначе, я прикончу его прямо здесь.	иначе прикончить прямо здесь
Он убьет его. Принеси что он просит.	он убить он принести просить
Тара, нет!	тара нет
Сюда неси!	сюда нести
